Product Name,License Type,Product Line (PL),Product Family,Unit of Measure,List Price (USD),PRP Number,Status,Price List
BMC Helix Operations Management - Monitoring and Event Management for Servers (FedRAMP),SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,132.32,PRP-00002219,Transition,USA List Prices 
BMC Helix Operations Management - Monitoring and Event Management for Servers on BMC Cloud,SaaS,ITOM,ITOM SaaS,per asset - average server endpoint - SaaS ,91.89,PRP-00002218,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on - Resource Unit,OPS,ITOM,ITOM On Prem,per resource unit ,48.57,PRP-00007087,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on - Resource Unit,Perpetual,ITOM,ITOM On Prem,per resource unit ,1457,PRP-00007088,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on for Devices,OPS,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,6.56,PRP-00007091,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on for Devices,Perpetual,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,197,PRP-00007092,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on for Serverless Assets (250-Pack),OPS,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,393.82,PRP-00007085,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on for Serverless Assets (250-Pack),Perpetual,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,11815,PRP-00007086,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on for Servers,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,48.57,PRP-00007089,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - AIOps Add-on for Servers,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,1457,PRP-00007090,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management - Resource Unit,OPS,ITOM,ITOM On Prem,per resource unit ,45.95,PRP-00007098,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management - Resource Unit,Perpetual,ITOM,ITOM On Prem,per resource unit ,1378,PRP-00007099,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management for Devices,OPS,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,9.19,PRP-00007104,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management for Devices,Perpetual,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,276,PRP-00007105,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management for Serverless Assets (250-Pack),OPS,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,328.19,PRP-00007100,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management for Serverless Assets (250-Pack),Perpetual,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,9846,PRP-00007101,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management for Servers,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,45.95,PRP-00007102,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Event Management for Servers,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,1378,PRP-00007103,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management - Resource Unit,OPS,ITOM,ITOM On Prem,per resource unit ,78.76,PRP-00007033,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management - Resource Unit,Perpetual,ITOM,ITOM On Prem,per resource unit ,2363,PRP-00007034,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management for Devices,OPS,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,13.13,PRP-00007031,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management for Devices,Perpetual,ITOM,ITOM On Prem,per managed asset - average Device Endpoint ,394,PRP-00007032,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management for Serverless Assets (250-Pack),OPS,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,722.01,PRP-00007037,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management for Serverless Assets (250-Pack),Perpetual,ITOM,ITOM On Prem,per managed asset - average Serverless Asset ,21660,PRP-00007038,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management for Servers,OPS,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,78.76,PRP-00007035,Transition,USA List Prices 
BMC Helix Operations Management OnPrem - Monitoring and Event Management for Servers,Perpetual,ITOM,ITOM On Prem,per managed asset - average Server Endpoint ,2363,PRP-00007036,Transition,USA List Prices 
BMC Helix Platform,SaaS,ITSM,ITSM SaaS,per enterprise - SaaS ,5579.17,PRP-00001667,Generally Available,USA List Prices 
BMC Helix Platform on AWS,SaaS,ITSM,ITSM SaaS,per enterprise - SaaS ,5579.17,PRP-00001668,Transition,USA List Prices 
BMC Helix Platform on AWS (DoD Impact Level 4),SaaS,ITSM,ITSM SaaS,per enterprise - SaaS ,8034,PRP-00001664,Generally Available,USA List Prices 
BMC Helix Platform on AWS (FedRAMP Impact Level 4) - per ticket - SaaS,SaaS,ITSM,ITSM SaaS,per ticket - SaaS ,8033.97,PRP-00011275,Controlled,USA List Prices 
BMC Helix Platform on AWS (FedRAMP Impact Level 5) - per ticket - SaaS,SaaS,ITSM,ITSM SaaS,per ticket - SaaS ,9640.77,PRP-00011276,Controlled,USA List Prices 
BMC Helix Platform on AWS (FedRAMP),SaaS,ITSM,ITSM SaaS,per enterprise - SaaS ,6694.98,PRP-00001665,Generally Available,USA List Prices 
BMC Helix Platform on Azure,SaaS,ITSM,ITSM SaaS,per enterprise - SaaS ,5579.15,PRP-00001666,Transition,USA List Prices 
BMC Helix Portfolio Management - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,350.07,PRP-00006884,Generally Available,USA List Prices 
BMC Helix Portfolio Management - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,126.02,PRP-00006889,Generally Available,USA List Prices 
BMC Helix Portfolio Management (DoD Impact Level 4) - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,604.88,PRP-00011279,Generally Available,USA List Prices 
BMC Helix Portfolio Management (DoD Impact Level 4) - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,217.77,PRP-00011280,Generally Available,USA List Prices 
BMC Helix Portfolio Management (DoD Impact Level 5) - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,725.85,PRP-00011281,Generally Available,USA List Prices 
BMC Helix Portfolio Management (DoD Impact Level 5) - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,261.35,PRP-00011282,Generally Available,USA List Prices 
BMC Helix Portfolio Management (FedRAMP) - Concurrent User - MarketZone,SaaS,ITSM,ITSM SaaS,per concurrent user - SaaS ,504.09,PRP-00006885,Generally Available,USA List Prices 
BMC Helix Portfolio Management (FedRAMP) - Named User - MarketZone,SaaS,ITSM,ITSM SaaS,per named user - SaaS ,181.47,PRP-00006887,Generally Available,USA List Prices 
BMC Helix Portfolio Management OnPrem - Concurrent User - MarketZone,OPS,ITSM,ITSM On Prem,per concurrent user ,378.08,PRP-00007314,Controlled,USA List Prices 
BMC Helix Portfolio Management OnPrem - Named User - MarketZone,OPS,ITSM,ITSM On Prem,per named user ,126.02,PRP-00007315,Controlled,USA List Prices 
BMC Helix Premier incl. in Subscription - Netreo,OPS,ITOM,ITOM On Prem,Each ,0,PRP-00013213,Generally Available,USA List Prices 
BMC Helix Premier incl. in Subscription - Netreo,Perpetual,ITOM,ITOM On Prem,Each ,0,PRP-00013214,Generally Available,USA List Prices 
BMC Helix Premier Support - Partner,OPS,ITSM,ITSM On Prem,Each ,2916.67,PRP-00006965,Generally Available,USA List Prices 
BMC Helix Premier Support - Partner,Perpetual,ITSM,ITSM On Prem,Each ,35000,PRP-00006967,Generally Available,USA List Prices 
BMC Helix Premier Support - Partner - SaaS,SaaS,ITSM,ITSM SaaS,Each ,2917,PRP-00006838,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Automation for Servers,OPS,Remediate,Remediate On Prem,Each ,13333.33,PRP-00006920,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Automation for Servers,Perpetual,Remediate,Remediate On Prem,Each ,160000,PRP-00006922,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Automation for Servers - SaaS,SaaS,Other DSOM,Other On Prem,Each ,13333,PRP-00006717,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Capacity Optimization,OPS,ITOM,ITOM On Prem,Each ,13333.33,PRP-00006924,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Capacity Optimization,Perpetual,ITOM,ITOM On Prem,Each ,160000,PRP-00006927,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Capacity Optimization - SaaS,SaaS,ITOM,ITOM SaaS,Each ,13333,PRP-00005984,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Discovery,OPS,ITOM,ITOM On Prem,Each ,13333.33,PRP-00006929,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Discovery,Perpetual,ITOM,ITOM On Prem,Each ,160000,PRP-00006931,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Discovery - SaaS,SaaS,ITOM,ITOM SaaS,Each ,13333,PRP-00005985,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - ITSM,OPS,ITSM,ITSM On Prem,Each ,13333.33,PRP-00006522,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - ITSM,Perpetual,ITSM,ITSM On Prem,Each ,160000,PRP-00006526,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - ITSM - SaaS,SaaS,ITSM,ITSM SaaS,Each ,13333,PRP-00005986,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Network Automation,OPS,Remediate,Remediate On Prem,Each ,13333.33,PRP-00006529,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Network Automation,Perpetual,Remediate,Remediate On Prem,Each ,160000,PRP-00006531,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Network Automation - SaaS,SaaS,Other DSOM,Other On Prem,Each ,13333,PRP-00005987,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Operations Management,OPS,ITOM,ITOM On Prem,Each ,13333.33,PRP-00006533,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Operations Management,Perpetual,ITOM,ITOM On Prem,Each ,160000,PRP-00006536,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Operations Management - SaaS,SaaS,ITOM,ITOM SaaS,Each ,13333,PRP-00005989,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Orchestrator,OPS,Remediate,Remediate On Prem,Each ,13333.33,PRP-00006596,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Orchestrator,Perpetual,Remediate,Remediate On Prem,Each ,160000,PRP-00006599,Generally Available,USA List Prices 
BMC Helix Premier Support Gold - Orchestrator - SaaS,SaaS,Other DSOM,Other On Prem,Each ,13333,PRP-00005991,Generally Available,USA List Prices 
BMC Helix Premier Support Management - Capacity Optimization - SaaS - Group 1 - Federal,SaaS,ITOM,ITOM SaaS,Each ,5500,PRP-00010935,Generally Available,USA List Prices 
BMC Helix Premier Support Management - ITSM - Group 1,OPS,ITSM,ITSM On Prem,Each ,7375,PRP-00010651,Generally Available,USA List Prices 
BMC Helix Premier Support Management - ITSM - Group 1,Perpetual,ITSM,ITSM On Prem,Each ,88500,PRP-00010652,Generally Available,USA List Prices 
BMC Helix Premier Support Management - ITSM - SaaS - Group 1,SaaS,ITSM,ITSM SaaS,Each ,7375,PRP-00010928,Generally Available,USA List Prices 
BMC Helix Premier Support Management - Operations Management - Group 1,OPS,ITOM,ITOM On Prem,Each ,7375,PRP-00010675,Generally Available,USA List Prices 
BMC Helix Premier Support Management - Operations Management - Group 1,Perpetual,ITOM,ITOM On Prem,Each ,88500,PRP-00010676,Generally Available,USA List Prices 
BMC Helix Premier Support Management - Operations Management - SaaS - Group 1,SaaS,ITOM,ITOM SaaS,Each ,7375,PRP-00010904,Generally Available,USA List Prices 
BMC Helix Premier Support Management - Operations Management - SaaS - Group 1 - Federal,SaaS,ITOM,ITOM SaaS,Each ,5500,PRP-00010905,Generally Available,USA List Prices 
BMC Helix Premier Support Management - ServiceOps - Group 1,OPS,Other DSOM,Other On Prem,Each ,11062.5,PRP-00015524,Generally Available,USA List Prices 
BMC Helix Premier Support Management - ServiceOps - Group 1,Perpetual,Other DSOM,Other On Prem,Each ,132750,PRP-00015525,Generally Available,USA List Prices 
BMC Helix Premier Support Management - ServiceOps - SaaS - Group 1,SaaS,Other DSOM,Other SaaS,Each ,11062.5,PRP-00015534,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Automation for Servers,OPS,Remediate,Remediate On Prem,Each ,6666.67,PRP-00006637,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Automation for Servers,Perpetual,Remediate,Remediate On Prem,Each ,80000,PRP-00006639,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Automation for Servers - SaaS,SaaS,Other DSOM,Other On Prem,Each ,6667,PRP-00006848,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Capacity Optimization,OPS,ITOM,ITOM On Prem,Each ,6666.67,PRP-00006642,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Capacity Optimization,Perpetual,ITOM,ITOM On Prem,Each ,80000,PRP-00006645,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Capacity Optimization - SaaS,SaaS,ITOM,ITOM SaaS,Each ,6667,PRP-00006849,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Discovery,OPS,ITOM,ITOM On Prem,Each ,6666.67,PRP-00006648,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Discovery,Perpetual,ITOM,ITOM On Prem,Each ,80000,PRP-00006651,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Discovery - SaaS,SaaS,ITOM,ITOM SaaS,Each ,6667,PRP-00006003,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - ITSM,OPS,ITSM,ITSM On Prem,Each ,6666.67,PRP-00006654,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - ITSM,Perpetual,ITSM,ITSM On Prem,Each ,80000,PRP-00006657,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - ITSM - SaaS,SaaS,ITSM,ITSM SaaS,Each ,6667,PRP-00006005,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Network Automation,OPS,Remediate,Remediate On Prem,Each ,6666.67,PRP-00006660,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Network Automation,Perpetual,Remediate,Remediate On Prem,Each ,80000,PRP-00006663,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Network Automation - SaaS,SaaS,Other DSOM,Other On Prem,Each ,6667,PRP-00006008,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Operations Management,OPS,ITOM,ITOM On Prem,Each ,6666.67,PRP-00006666,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Operations Management,Perpetual,ITOM,ITOM On Prem,Each ,80000,PRP-00006669,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Operations Management - SaaS,SaaS,ITOM,ITOM SaaS,Each ,6667,PRP-00006010,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Orchestrator,OPS,Remediate,Remediate On Prem,Each ,6666.67,PRP-00006671,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Orchestrator,Perpetual,Remediate,Remediate On Prem,Each ,80000,PRP-00006673,Generally Available,USA List Prices 
BMC Helix Premier Support Product Add-On - Orchestrator - SaaS,SaaS,Other DSOM,Other On Prem,Each ,6667,PRP-00006012,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Automation for Servers - Group 1,OPS,Remediate,Remediate On Prem,Each ,7375,PRP-00010699,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Automation for Servers - Group 1,Perpetual,Remediate,Remediate On Prem,Each ,88500,PRP-00010700,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Automation for Servers - SaaS - Group 1,SaaS,ITOM,ITOM SaaS,Each ,7375,PRP-00010976,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Automation for Servers - SaaS - Group 1 - Federal,SaaS,ITOM,ITOM SaaS,Each ,5500,PRP-00010977,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Capacity Optimization - Group 1,OPS,ITOM,ITOM On Prem,Each ,7375,PRP-00010711,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Capacity Optimization - Group 1,Perpetual,ITOM,ITOM On Prem,Each ,88500,PRP-00010712,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Capacity Optimization - SaaS - Group 1,SaaS,ITOM,ITOM SaaS,Each ,7375,PRP-00010970,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Capacity Optimization - SaaS - Group 1 - Federal,SaaS,ITOM,ITOM SaaS,Each ,5500,PRP-00010971,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Discovery - Group 1,OPS,ITOM,ITOM On Prem,Each ,7375,PRP-00010723,Generally Available,USA List Prices 
BMC Helix Premier Support Technical - Discovery - Group 1,Perpetual,ITOM,ITOM On Prem,Each ,88500,PRP-00010724,Generally Available,USA List Prices 
